Project,Implementation smell,Namespace,Class,File,Method,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,AddedProductBackInStockSubscription,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\20240311113057_AddedProductBackInStockSubscription.cs,BuildTargetModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,SimplDbContextModelSnapshot,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\SimplDbContextModelSnapshot.cs,BuildModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,SimplDbContextModelSnapshot,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\SimplDbContextModelSnapshot.cs,BuildModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,SimplDbContextModelSnapshot,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\SimplDbContextModelSnapshot.cs,BuildModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,SimplDbContextModelSnapshot,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\SimplDbContextModelSnapshot.cs,BuildModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,SimplDbContextModelSnapshot,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\SimplDbContextModelSnapshot.cs,BuildModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,SimplDbContextModelSnapshot,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\SimplDbContextModelSnapshot.cs,BuildModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,SimplDbContextModelSnapshot,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\SimplDbContextModelSnapshot.cs,BuildModel,
SimplCommerce,Magic Number,SimplCommerce.WebHost.Migrations,SimplDbContextModelSnapshot,DesigniteProjects\SimplCommerce\src\SimplCommerce.WebHost\Migrations\SimplDbContextModelSnapshot.cs,BuildModel,
