Project,Method,LOC,CC,PC
Blog.Core,HasSubscriptionsForEvent,4,1,0
Blog.Core,HasSubscriptionsForEvent,0,1,1
Blog.Core,GetEventTypeByName,0,1,1
Blog.Core,GetEventKey,3,1,0
Blog.Core,SubscriptionInfo,4,1,2
Blog.Core,Dynamic,3,1,1
Blog.Core,Typed,3,1,1
Blog.Core,Handle,0,1,1
Blog.Core,Publish,0,1,1
Blog.Core,Subscribe,0,1,0
Blog.Core,Unsubscribe,0,1,0
Blog.Core,SubscribeDynamic,0,1,1
Blog.Core,UnsubscribeDynamic,0,1,1
Blog.Core,AddDynamicSubscription,0,1,1
Blog.Core,AddSubscription,0,1,0
Blog.Core,RemoveSubscription,0,1,0
Blog.Core,RemoveDynamicSubscription,0,1,1
Blog.Core,HasSubscriptionsForEvent,0,1,0
Blog.Core,HasSubscriptionsForEvent,0,1,1
Blog.Core,GetEventTypeByName,0,1,1
Blog.Core,Clear,0,1,0
Blog.Core,GetHandlersForEvent,0,1,0
Blog.Core,GetHandlersForEvent,0,1,1
Blog.Core,GetEventKey,0,1,0
Blog.Core,Handle,0,1,1
Blog.Core,IntegrationEvent,4,1,0
Blog.Core,IntegrationEvent,4,1,2
Blog.Core,EventBusRabbitMQ,10,1,6
Blog.Core,SubsManager_OnEventRemoved,17,3,2
Blog.Core,Publish,33,2,1
Blog.Core,SubscribeDynamic,6,1,1
Blog.Core,Subscribe,8,1,0
Blog.Core,DoInternalSubscription,16,3,1
Blog.Core,Unsubscribe,5,1,0
Blog.Core,UnsubscribeDynamic,3,1,1
Blog.Core,Dispose,7,2,0
Blog.Core,StartBasicConsume,16,2,0
Blog.Core,Consumer_Received,20,2,2
Blog.Core,CreateConsumerChannel,23,2,0
Blog.Core,ProcessEvent,35,6,2
Blog.Core,TryConnect,0,1,0
Blog.Core,CreateModel,0,1,0
Blog.Core,PublishMessage,0,1,3
Blog.Core,StartConsuming,0,1,1
Blog.Core,RabbitMQPersistentConnection,5,1,3
Blog.Core,CreateModel,7,2,0
Blog.Core,Dispose,12,2,0
Blog.Core,TryConnect,33,2,0
Blog.Core,OnConnectionBlocked,5,2,2
Blog.Core,OnCallbackException,5,2,2
Blog.Core,OnConnectionShutdown,5,2,2
Blog.Core,PublishMessage,6,1,3
Blog.Core,StartConsuming,20,1,1
Blog.Core,UserController,3,1,1
Blog.Core,MyClaims,13,1,0
Blog.Core,CustomAuthenticationHandler,2,1,4
Blog.Core,HandleAuthenticateAsync,14,1,0
Blog.Core,GetTokenStringFromHeader,9,2,0
Blog.Core,AddCustomOcelotSetup,9,2,1
Blog.Core,UseCustomOcelotMildd,4,1,1
Blog.Core,SendAsync,38,4,2
Blog.Core,AddCustomSwaggerSetup,25,2,1
Blog.Core,UseCustomSwaggerMildd,21,2,2
Blog.Core,CustomJwtTokenAuthMiddleware,5,1,4
Blog.Core,Invoke,69,9,1
Blog.Core,SendResponse,5,1,3
Blog.Core,CheckWhiteList,15,7,1
Blog.Core,CheckBlackList,16,7,1
Blog.Core,Main,3,1,1
Blog.Core,CreateHostBuilder,0,1,1
Blog.Core,Startup,3,1,2
Blog.Core,ConfigureServices,14,1,1
Blog.Core,Configure,17,2,2
Blog.Core,GetAppSettingsConfigName,11,2,0
Blog.Core,GetTcpAddress,10,2,0
Blog.Core,TCPSink,11,2,3
Blog.Core,ResolveAddress,11,3,1
Blog.Core,ResolveIP,14,2,1
Blog.Core,BuildUri,16,3,1
Blog.Core,GetAppSettings,23,2,2
Blog.Core,GetJson,5,1,2
Blog.Core,Format,5,1,2
Blog.Core,FormatContent,76,12,2
Blog.Core,WritePropertyAndValue,5,1,3
Blog.Core,WriteProperties,13,3,2
Blog.Core,GetCurrent,4,1,0
Blog.Core,ConfigureAccessor,3,1,1
Blog.Core,GetParams,53,6,1
Blog.Core,TCPSink,4,1,3
Blog.Core,TCPSink,4,1,2
Blog.Core,Emit,7,1,1
Blog.Core,Dispose,3,1,0
Blog.Core,UnexpectedErrorLogger,13,1,2
Blog.Core,TcpSocketWriter,95,1,2
Blog.Core,Dispose,7,1,0
Blog.Core,Enqueue,3,1,1
Blog.Core,ConnectAsync,21,2,3
Blog.Core,FixedSizeQueue,4,1,1
Blog.Core,Enqueue,15,3,1
Blog.Core,CompleteAdding,6,1,0
Blog.Core,Dequeue,3,1,1
Blog.Core,Dequeue,3,1,0
Blog.Core,UDPSink,4,1,3
Blog.Core,Emit,7,1,1
Blog.Core,Dispose,4,1,0
Blog.Core,Nacos,7,1,3
Blog.Core,Get,21,4,0
Blog.Core,GetAsync,3,1,0
Blog.Core,UsingNacosServiceDiscoveryProvider,3,1,1
Blog.Core,AddNacosDiscovery,6,1,1
Blog.Core,GetHost,0,1,1
Blog.Core,GetHost,22,4,1
Blog.Core,BuildScore,23,2,1
Blog.Core,GetHost,42,5,1
Blog.Core,GetUri,55,9,4
Blog.Core,ReplaceAddress,20,5,2
Blog.Core,GetCurrentIp,29,5,1
Blog.Core,BuildSdkOptions,18,1,0
Blog.Core,RegSvcBgTask,6,1,4
Blog.Core,StartAsync,51,7,0
Blog.Core,StopAsync,23,4,0
Blog.Core,AddNacosAspNet,6,1,2
Blog.Core,AddNacosAspNet,8,1,2
Blog.Core,UseNacosAspNet,8,1,2
